1980 12 02 17   -83  -144 10314   330    88     0     0 -9999
1980 12 02 18   -67  -139 10312   300    72 -9999     0    -1
1980 12 02 19   -61  -133 10313   300    72     1     0 -9999
1980 12 02 20   -50  -133 10316   310    62     1     0 -9999
1980 12 02 21   -44  -128 10324   330    52     3     0 -9999
1980 12 02 22   -50  -133 10331   320    46     5     0 -9999
1980 12 02 23   -61  -128 10341   310    41     2     0 -9999
1980 12 03 00   -67  -122 10344   310    31     2     0     0
1980 12 03 01   -72  -117 10347   330    21     2     0 -9999
1980 12 03 02   -78  -117 10351   320    26     2     0 -9999
1980 12 03 03   -78  -128 10355   250    26     2     0 -9999
1980 12 03 04   -83  -122 10356   310    15     0     0 -9999
1980 12 03 05   -83  -122 10355 -9999     0     0     0 -9999
1980 12 03 06   -78  -122 10347    60    26     0     0     0
1980 12 03 07   -83  -122 10347    80    21     0     0 -9999
1980 12 03 08   -83  -122 10347    90    31     0     0 -9999
1980 12 03 09   -83  -122 10343   100    31     0     0 -9999
1980 12 03 10   -83  -122 10330   110    52     0     0 -9999
1980 12 03 11   -83  -122 10334   110    41     0     0 -9999
1980 12 03 12   -83  -122 10334   110    41     0     0     0
1980 12 03 13   -83  -122 10331   120    41     6     0 -9999
1980 12 03 14   -89  -122 10334   130    36     6     0 -9999
1980 12 03 15   -67  -106 10334   150    46     2     0 -9999
1980 12 03 16   -50   -94 10326   140    72     2     0 -9999
1980 12 03 17   -22  -100 10318   140    72     0     0 -9999
1980 12 03 18     0   -94 10299   150    72     0     0     0
1980 12 03 19    22   -94 10285   160    72     1     0 -9999
1980 12 03 20    39   -94 10269   170    72     1     0 -9999
1980 12 03 21    50   -94 10256   140    72     2     0 -9999
1980 12 03 22    50   -89 10246   140    62     2     0 -9999
1980 12 03 23    33   -94 10239   140    62     2     0 -9999
1980 12 04 00    33   -94 10235   140    52     2     0     0
1980 12 04 01    28   -94 10234   140    52     2     0 -9999
1980 12 04 02    17   -89 10235   140    41     2     0 -9999
1980 12 04 03    11   -89 10238   120    36     1     0 -9999
1980 12 04 04     0   -83 10238   130    41     0     0 -9999
1980 12 04 05    -6   -83 10237   130    36     0     0 -9999
1980 12 04 06    -6   -83 10232   140    57     0     0     0
1980 12 04 07    -6   -83 10230   160    41     0     0 -9999
1980 12 04 08    -6   -78 10229   140    46     0     0 -9999
1980 12 04 09   -11   -72 10225   120    46     0     0 -9999
1980 12 04 10   -17   -72 10223   120    46     0     0 -9999
1980 12 04 11   -17   -67 10220   120    52     0     0 -9999
1980 12 04 12   -17   -61 10216   130    46     0     0     0
1980 12 04 13   -11   -56 10216   120    46     6     0 -9999
1980 12 04 14     0   -44 10209   130    46     6     0 -9999
1980 12 04 15    22   -33 10205   140    41     5     0 -9999
1980 12 04 16    44   -17 10205   140    46     8     0 -9999
1980 12 04 17    61     6 10201   170    67     8     0 -9999
1980 12 04 18    72    22 10189   140    62     8     0     0
1980 12 04 19    83    33 10179   150    62     8     0 -9999
1980 12 04 20    94    39 10169   160    62     8     0 -9999
1980 12 04 21   100    50 10161   160    67     8     0 -9999
1980 12 04 22   100    50 10161   150    57     8     0 -9999
1980 12 04 23   106    61 10158   160    52     8     0 -9999
1980 12 05 00   106    56 10158   150    46     8     0     0
1980 12 05 01   106    56 10157   130    41     8     0 -9999
1980 12 05 02   106    61 10157   130    36     8     0 -9999
1980 12 05 03   111    72 10153   150    46     8     0 -9999
1980 12 05 04   122    83 10155   170    46     8     0 -9999
1980 12 05 05   122    83 10158   170    41     8     0 -9999
1980 12 05 06   122    83 10158   160    46     8     0     0
1980 12 05 07   122    83 10154   160    57     8     0 -9999
1980 12 05 08   122    83 10150   170    62     8     0 -9999
1980 12 05 09   117    72 10149   180    57     8     0 -9999
1980 12 05 10   111    67 10146   180    62     8     0 -9999
1980 12 05 11   117    61 10145   160    52     8     0 -9999
1980 12 05 12   117    67 10145   180    41     8     0     0
1980 12 05 13   122    72 10148   180    57     8     0 -9999
1980 12 05 14   128    78 10148   170    62     8     0 -9999
1980 12 05 15   128    89 10149   180    57     8     0 -9999
1980 12 05 16   144   100 10149   170    67     8     0 -9999
1980 12 05 17   156   100 10147   190    77     8     0 -9999
1980 12 05 18   156   106 10136   190    57     8     0     0
1980 12 05 19   172   111 10126   220    62     8     0 -9999
1980 12 05 20   183   117 10123   190    93     7     0 -9999
1980 12 05 21   189   117 10121   200    88     8     0 -9999
1980 12 05 22   183   117 10122   180    67     7     0 -9999
1980 12 05 23   172   117 10130   190    57     8     0 -9999
1980 12 06 00   167   117 10137   160    52     8     0     0
1980 12 06 01   161   117 10145   170    57     8     0 -9999
1980 12 06 02   156   117 10151   170    52     8     0 -9999
1980 12 06 03   144   117 10155   180    57     8     0 -9999
1980 12 06 04   139   111 10158   180    52     6     0 -9999
1980 12 06 05   139   117 10164   170    52     8     0 -9999
1980 12 06 06   133   111 10165   170    52     6     0     0
1980 12 06 07   139   117 10163   180    46     6     0 -9999
1980 12 06 08   144   128 10166   190    62     8     0 -9999
1980 12 06 09   144   122 10170   170    46     8     0 -9999
1980 12 06 10   139   117 10171   170    46     8     0 -9999
1980 12 06 11   133   117 10174   180    41     8     0 -9999
1980 12 06 12   128   111 10177   170    52     8     0     0
1980 12 06 13   133   111 10177   180    46     8     0 -9999
1980 12 06 14   139   111 10184   170    52     8     0 -9999
1980 12 06 15   144   111 10192   180    57     7     0 -9999
1980 12 06 16   150   111 10191   180    57     7     0 -9999
1980 12 06 17   161   117 10191   190    67     8     0 -9999
1980 12 06 18   183   128 10181   180    72     7     0     0
1980 12 06 19   183   122 10178   190    67     8     0 -9999
1980 12 06 20   178   128 10174   170    46     8     0 -9999
1980 12 06 21   167   139 10170   190    52     7     1     2
1980 12 06 22   161   139 10173   170    46     8     0 -9999
1980 12 06 23   156   133 10175   190    52     8     0 -9999
1980 12 07 00   156   139 10178   180    31     8     0     2
1980 12 07 01   150   133 10182   160    36     8     0 -9999
1980 12 07 02   150   133 10185   170    46     8     0 -9999
1980 12 07 03   150   122 10181   180    57     8     0 -9999
1980 12 07 04   150   122 10181   180    46     8     0 -9999
1980 12 07 05   144   122 10181   170    52     8     0 -9999
1980 12 07 06   150   122 10181   170    41     8     0     0
1980 12 07 07   144   117 10177   160    36     8     0 -9999
1980 12 07 08   144   117 10178   180    41     8     0 -9999
1980 12 07 09   150   122 10177   180    46     8     0 -9999
1980 12 07 10   150   122 10181   180    36     8     0 -9999
1980 12 07 11   144   117 10185   170    21     8     0 -9999
1980 12 07 12   128   106 10185   170    15     4     0     0
1980 12 07 13   122   111 10193   160    31     6     0 -9999
1980 12 07 14   133   117 10193   160    46     8     0 -9999
1980 12 07 15   139   122 10196   160    31     8     0 -9999
1980 12 07 16   156   122 10195   180    36     8     0 -9999
1980 12 07 17   161   128 10192   190    57     8     0 -9999
1980 12 07 18   167   128 10181   190    52     8     0     0
1980 12 07 19   172   128 10174   190    52     8     0 -9999
1980 12 07 20   172   128 10171   180    52     8     0 -9999
1980 12 07 21   178   133 10170   180    36     8     0 -9999
1980 12 07 22   172   133 10171   160    31     8     0 -9999
1980 12 07 23   167   128 10167   180    41     7     0 -9999
1980 12 08 00   172   128 10156   180    57     8     0     0
1980 12 08 01   172   128 10156   180    57     8     0 -9999
1980 12 08 02   167   122 10152   180    41     8     0 -9999
1980 12 08 03   161   117 10149   180    46     8     0 -9999
1980 12 08 04   161   111 10148   250    15     8     0 -9999
1980 12 08 05   150   111 10140   160    31     8     0 -9999
1980 12 08 06   144   111 10128   160    41     7     0     0
1980 12 08 07   144   117 10118   170    41     8     0 -9999
1980 12 08 08   144   117 10118   230    36     8     2 -9999
1980 12 08 09   106   100 10126   350    41     8     5 -9999
1980 12 08 10    94    83 10134   320    67     8     4 -9999
1980 12 08 11    72    56 10136   340    62     8     3 -9999
1980 12 08 12    61    44 10144   340    52     8     2    18
1980 12 08 13    50    28 10149   340    62     8     1 -9999
1980 12 08 14    44    28 10164   310    62     8     0 -9999
1980 12 08 15    33    11 10175   340    72     8     0     2
1980 12 08 16    22     0 10188   350    72     8     0 -9999
1980 12 08 17    22     0 10200   350    62     8     0 -9999
1980 12 08 18    22   -11 10189   350    62     8     0     2
1980 12 08 19    17   -11 10179    10    46     8     0 -9999
1980 12 08 20    17   -11 10189   340    52     8     0 -9999
1980 12 08 21    17   -11 10185   330    52     8     0 -9999
1980 12 08 22    11   -17 10188   340    46     8     0 -9999
1980 12 08 23    11   -17 10189   340    52     8     0 -9999
1980 12 09 00     6   -17 10200   340    67     8     0     0
1980 12 09 01     6   -22 10204   340    52     8     0 -9999
1980 12 09 02     6   -22 10194    20    57     8     0 -9999
1980 12 09 03     0   -28 10200    10    52     8     0 -9999
1980 12 09 04     0   -28 10191    10    46     8     0 -9999
1980 12 09 05    -6   -28 10187    20    36     8     0 -9999
1980 12 09 06    -6   -28 10179    30    31     8     0     1
1980 12 09 07    -6   -28 10167    10    26     8     0 -9999
1980 12 09 08    -6   -28 10164    10    36     8     0 -9999
1980 12 09 09    -6   -28 10171   350    41     8     0     1
1980 12 09 10    -6   -28 10171   330    41     8     1 -9999
1980 12 09 11   -11   -33 10171   340    41     8     1 -9999
1980 12 09 12   -11   -28 10167   340    31     8     0     3
1980 12 09 13   -11   -28 10171   350    31     8     0 -9999
1980 12 09 14   -11   -33 10174   320    31     8     0 -9999
1980 12 09 15   -11   -33 10185   320    41     8     0     0
1980 12 09 16   -11   -33 10191   340    41     8     0 -9999
1980 12 09 17   -11   -33 10195   320    41     8     0 -9999
1980 12 09 18    -6   -33 10195   290    36     8     0     0
1980 12 09 19    -6   -33 10188   310    52     8     0 -9999
1980 12 09 20    -6   -28 10188   310    41     8     0 -9999
1980 12 09 21    -6   -28 10199   300    46     8     0 -9999
1980 12 09 22    -6   -33 10205   280    46     8     0 -9999
1980 12 09 23   -11   -33 10214   330    46     8     0 -9999
1980 12 10 00   -11   -39 10217   290    21     8     0     0
1980 12 10 01   -11   -39 10224   260    26     8     0 -9999
1980 12 10 02   -11   -39 10231 -9999     0     8     0 -9999
1980 12 10 03   -11   -33 10234   200    21     8     0 -9999
1980 12 10 04    -6   -28 10238   240    26     8     0 -9999
1980 12 10 05     0   -22 10240   270    31     7     0 -9999
1980 12 10 06    -6   -28 10244   310    52     8     0     0
1980 12 10 07   -17   -44 10241   310    36     8     0 -9999
1980 12 10 08   -11   -39 10244   300    26     8     0 -9999
1980 12 10 09   -17   -44 10244   270    26     8     0 -9999
1980 12 10 10   -22   -44 10247   290    31     7     0 -9999
1980 12 10 11   -22   -39 10247   270    26     7     0 -9999
1980 12 10 12   -22   -39 10248   270    31     7     0     0
1980 12 10 13   -22   -44 10256   290    36     8     0 -9999
1980 12 10 14   -22   -44 10261   280    31     8     0 -9999
1980 12 10 15   -17   -39 10261   250    36     8     0 -9999
1980 12 10 16   -11   -33 10266   230    36     8     0 -9999
1980 12 10 17    -6   -33 10270   270    46     8     0 -9999
1980 12 10 18    -6   -39 10261   250    52     8     0     0
1980 12 10 19    -6   -39 10254   260    46     8     0 -9999
1980 12 10 20     0   -39 10249   240    36     8     0 -9999
1980 12 10 21     0   -39 10247   240    52     8     0 -9999
1980 12 10 22     0   -44 10244   220    46     2     0 -9999
1980 12 10 23    -6   -44 10249   220    36     2     0 -9999
1980 12 11 00   -11   -50 10255   260    21     0     0     0
1980 12 11 01   -11   -44 10259 -9999     0     0     0 -9999
1980 12 11 02   -22   -44 10261   190    15     0     0 -9999
1980 12 11 03   -22   -44 10260   180    21     6     0 -9999
1980 12 11 04   -22   -50 10252   180    26     6     0 -9999
1980 12 11 05   -22   -44 10251 -9999     0     7     0 -9999
1980 12 11 06   -22   -50 10248 -9999     0     2     0     0
1980 12 11 07   -22   -44 10242   180    21     7     0 -9999
1980 12 11 08   -17   -39 10242   170    21     8     0 -9999
1980 12 11 09   -17   -39 10238   160    21     8     0 -9999
1980 12 11 10   -17   -39 10231   160    26     8     0 -9999
1980 12 11 11   -17   -39 10231   170    26     8     0 -9999
1980 12 11 12   -22   -44 10227   140    26     6     0     0
1980 12 11 13   -28   -44 10221   170    26     4     0 -9999
1980 12 11 14   -28   -50 10222   140    26     7     0 -9999
1980 12 11 15   -11   -28 10221   180    31     7     0 -9999
1980 12 11 16    11   -17 10224   210    31     8     0 -9999
1980 12 11 17    33    -6 10212   190    36     8     0 -9999
1980 12 11 18    44    -6 10205   200    31     8     0     0
1980 12 11 19    61     6 10197   200    36     6     0 -9999
1980 12 11 20    72    11 10191   170    26     7     0 -9999
1980 12 11 21    78    11 10190   220    46     7     0 -9999
1980 12 11 22    78    17 10194   230    26     8     0 -9999
1980 12 11 23    67    22 10190 -9999     0     7     0 -9999
1980 12 12 00    61    22 10190 -9999     0     6     0     0
1980 12 12 01    44    11 10191 -9999     0     2     0 -9999
1980 12 12 02    44    11 10191 -9999     0     2     0 -9999
1980 12 12 03    44     6 10191 -9999     0     2     0 -9999
1980 12 12 04    39    -6 10186   190    21     2     0 -9999
1980 12 12 05    22    -6 10184   200    26     2     0 -9999
1980 12 12 06    17   -11 10180   200    36     0     0     0
1980 12 12 07    22    -6 10171   200    41     0     0 -9999
1980 12 12 08    39     6 10163   220    52     0     0 -9999
1980 12 12 09    33     0 10167   230    26     0     0 -9999
1980 12 12 10    28    -6 10163   230    36     0     0 -9999
1980 12 12 11    17   -11 10157   210    31     0     0 -9999
1980 12 12 12    17   -11 10160   200    26     0     0     0
1980 12 12 13    17    -6 10155   200    36     1     0 -9999
1980 12 12 14    17    -6 10155   200    36     4     0 -9999
1980 12 12 15    50    22 10156   220    41     6     0 -9999
1980 12 12 16    72    22 10160   230    57     6     0 -9999
1980 12 12 17   100    28 10156   250    57     6     0 -9999
1980 12 12 18   117    33 10149   240    52     4     0     0
1980 12 12 19   133    28 10145   280    57     3     0 -9999
1980 12 12 20   133    33 10143   280    57     2     0 -9999
1980 12 12 21   139    39 10142   270    57     2     0 -9999
1980 12 12 22   128    39 10148   270    52     5     0 -9999
1980 12 12 23   106    28 10156   260    36     5     0 -9999
1980 12 13 00    83    28 10167   300    26     5     0     0
1980 12 13 01    83    22 10170   250    26     5     0 -9999
1980 12 13 02    67     6 10179   280    36     5     0 -9999
1980 12 13 03    67    11 10181   300    36     5     0 -9999
1980 12 13 04    61     6 10184   270    41     5     0 -9999
1980 12 13 05    61     6 10189   290    41     6     0 -9999
1980 12 13 06    61     6 10196   290    36     6     0     0
1980 12 13 07    56     0 10199   300    41     6     0 -9999
1980 12 13 08    44    -6 10210   310    46     3     0 -9999
1980 12 13 09    33   -11 10221   310    52     2     0 -9999
1980 12 13 10    28    -6 10228   340    41     5     0 -9999
1980 12 13 11    33    -6 10235   320    31     6     0 -9999
1980 12 13 12    28   -11 10247   330    36     5     0     0
1980 12 13 13    11   -22 10256   340    36     4     0 -9999
1980 12 13 14     6   -33 10274   330    41     6     0 -9999
1980 12 13 15    17   -50 10292   350    67     5     0 -9999
1980 12 13 16    22   -67 10300   340    77     2     0 -9999
1980 12 13 17    33   -72 10306   330    77     1     0 -9999
1980 12 13 18    33   -72 10303   360    46     1     0     0
1980 12 13 19    39   -50 10296   350    46     1     0 -9999
1980 12 13 20    50   -56 10292   320    41     1     0 -9999
1980 12 13 21    50   -61 10291   330    52     1     0 -9999
1980 12 13 22    39   -83 10296   350    36     1     0 -9999
1980 12 13 23    22   -72 10291   360    15     1     0 -9999
1980 12 14 00     6   -78 10292   280    26     0     0     0
1980 12 14 01     0   -83 10296   300    26     0     0 -9999
1980 12 14 02   -11   -78 10292   300    31     0     0 -9999
1980 12 14 03   -17   -78 10293   290    31     0     0 -9999
1980 12 14 04   -22   -83 10288   290    26     0     0 -9999
1980 12 14 05   -22   -83 10288   230    26     0     0 -9999
1980 12 14 06   -28   -78 10288   220    36     0     0     0
1980 12 14 07   -33   -78 10282   230    31     0     0 -9999
1980 12 14 08   -22   -67 10281   250    31     0     0 -9999
1980 12 14 09   -33   -72 10275   200    31     0     0 -9999
1980 12 14 10   -39   -78 10270   200    36     0     0 -9999
1980 12 14 11   -33   -67 10260   200    41     0     0 -9999
1980 12 14 12   -39   -72 10258   180    21     0     0     0
1980 12 14 13   -44   -78 10259   210    26     2     0 -9999
1980 12 14 14   -33   -67 10251   200    36     2     0 -9999
1980 12 14 15     0   -44 10256   230    26     2     0 -9999
1980 12 14 16    28   -39 10251   240    41     2     0 -9999
1980 12 14 17    56   -39 10250   270    62     3     0 -9999
1980 12 14 18    72   -39 10239   250    46     5     0     0
1980 12 14 19    83   -28 10221   250    46     6     0 -9999
1980 12 14 20   111   -33 10206   240    72     4     0 -9999
1980 12 14 21   111   -22 10196   240    36     7     0 -9999
1980 12 14 22   111     0 10186   230    52     7     0 -9999
1980 12 14 23    67   -11 10176   200    41     6     0 -9999
1980 12 15 00    72   -17 10170   220    41     3     0     0
1980 12 15 01    78   -22 10173   240    21     4     0 -9999
1980 12 15 02    67   -22 10166   230    26     5     0 -9999
1980 12 15 03    67   -17 10158   210    21     6     0 -9999
1980 12 15 04    50   -17 10150   190    41     6     0 -9999
1980 12 15 05    61    -6 10140   220    41     8     0 -9999
1980 12 15 06    50    -6 10134   210    36     8     0     0
1980 12 15 07    44    -6 10126   230    31     7     0 -9999
1980 12 15 08    39    -6 10118   230    41     3     0 -9999
1980 12 15 09    22    -6 10115   230    41     0     0 -9999
1980 12 15 10    33     6 10111   270    46     0     0 -9999
1980 12 15 11    28     0 10112   280    41     0     0 -9999
1980 12 15 12    22    -6 10112   290    67     8     0     0
1980 12 15 13    17   -11 10114   310    52     8     0 -9999
1980 12 15 14     6   -11 10121   300    52     8     0 -9999
1980 12 15 15     6   -17 10128   330    52     8     0 -9999
1980 12 15 16     0   -22 10125   330    31     8     0 -9999
1980 12 15 17     0   -22 10119   280    31     8     0 -9999
1980 12 15 18     6   -17 10113   290    26     8     0     0
1980 12 15 19    11   -17 10113   310    46     8     0 -9999
1980 12 15 20    17   -11 10105   310    36     8     0 -9999
1980 12 15 21    22   -11 10099   300    26     8     0 -9999
1980 12 15 22    22   -17 10099   320    26     8     0 -9999
1980 12 15 23    22   -11 10110   300    31     8     0 -9999
1980 12 16 00    17   -11 10106   320    15     8     0    -1
1980 12 16 01    17   -11 10103 -9999     0     8     0 -9999
1980 12 16 02    17   -11 10106   300    15     8     0 -9999
1980 12 16 03    17   -11 10103 -9999     0     8     0 -9999
1980 12 16 04    17   -11 10106 -9999     0     8     0 -9999
1980 12 16 05    11   -11 10100 -9999     0     8     0 -9999
1980 12 16 06     6   -11 10100 -9999     0     8     0     0
1980 12 16 07     6   -17 10097 -9999     0     6     0 -9999
1980 12 16 08     0   -17 10097 -9999     0     3     0 -9999
1980 12 16 09     0   -22 10104 -9999     0     0     0 -9999
1980 12 16 10   -11   -28 10108 -9999     0     2     0 -9999
1980 12 16 11   -22   -39 10114   360    26     0     0 -9999
1980 12 16 12   -22   -39 10120    10    31     0     0     0
1980 12 16 13   -17   -33 10130    40    31     3     0 -9999
1980 12 16 14   -17   -33 10144    40    36     8     0 -9999
1980 12 16 15    -6   -28 10153    30    36     8     0 -9999
1980 12 16 16     6   -22 10159   360    46     7     0 -9999
1980 12 16 17    11   -28 10166    30    52     6     0 -9999
1980 12 16 18    22   -33 10162    40    52     6     0     0
1980 12 16 19    33   -44 10161    40    26     2     0 -9999
1980 12 16 20    33   -61 10170   360    52     3     0 -9999
1980 12 16 21    39   -56 10169    20    41     2     0 -9999
1980 12 16 22    33   -56 10176   360    31     1     0 -9999
1980 12 16 23    17   -56 10185    20    26     2     0 -9999
1980 12 17 00    17   -67 10185 -9999     0     2     0     0
1980 12 17 01     0   -56 10191 -9999     0     3     0 -9999
1980 12 17 02     0   -50 10199    30    21     2     0 -9999
1980 12 17 03    -6   -56 10199 -9999     0     0     0 -9999
1980 12 17 04   -11   -61 10202    60    21     0     0 -9999
1980 12 17 05   -11   -67 10202 -9999     0     0     0 -9999
1980 12 17 06   -17   -67 10199   120    26 -9999     0     0
1980 12 17 07   -28   -67 10195   130    36     2     0 -9999
1980 12 17 08   -28   -67 10191   170    36     0     0 -9999
1980 12 17 09   -33   -72 10191   150    36     0     0 -9999
1980 12 17 10   -39   -72 10191   140    36     0     0 -9999
1980 12 17 11   -39   -67 10189   140    41     0     0 -9999
1980 12 17 12   -39   -72 10182   150    41     0     0     0
1980 12 17 13   -39   -72 10186   160    36     2     0 -9999
1980 12 17 14   -44   -72 10184   160    41     2     0 -9999
1980 12 17 15   -28   -50 10179   180    52     1     0 -9999
1980 12 17 16     0   -39 10177   180    52     5     0 -9999
1980 12 17 17    28   -39 10163   180    52     5     0 -9999
1980 12 17 18    50   -28 10140   170    57     6     0     0
1980 12 17 19    67   -22 10121   200    77     5     0 -9999
1980 12 17 20    83   -11 10109   190    82     2     0 -9999
1980 12 17 21    89    -6 10095   180    72     1     0 -9999
1980 12 17 22    94     0 10091   200    57     0     0 -9999
1980 12 17 23    83     6 10085   210    52     1     0 -9999
1980 12 18 00    78    11 10085   210    52     0     0     0
1980 12 18 01    72    11 10100   230    41     0     0 -9999
1980 12 18 02    56     6 10104   210    41     0     0 -9999
1980 12 18 03    50     6 10110   210    41     0     0 -9999
1980 12 18 04    44     0 10113   220    36     0     0 -9999
1980 12 18 05    39     0 10115   220    36     0     0 -9999
1980 12 18 06    56     6 10121   240    21     0     0     0
1980 12 18 07    50    17 10116   280    26     0     0 -9999
1980 12 18 08    33     6 10124   310    31     2     0 -9999
1980 12 18 09    22     0 10126   350    31     1     0 -9999
1980 12 18 10    28     6 10126    40    57     0     0 -9999
1980 12 18 11    22    -6 10123    50    41     0     0 -9999
1980 12 18 12    11   -11 10130    50    31     0     0     0
1980 12 18 13    11   -11 10142    40    52     3     0 -9999
1980 12 18 14     6   -22 10146    40    57     3     0 -9999
1980 12 18 15    11   -28 10149    30    72     3     0 -9999
1980 12 18 16    22   -22 10158    50    82     8     0 -9999
1980 12 18 17    17   -39 10155    20    67     8     0 -9999
1980 12 18 18    17   -50 10150    20    57     8     0     0
1980 12 18 19    28   -78 10148    30    77     8     0 -9999
1980 12 18 20    28  -100 10145    30    82     8     0 -9999
1980 12 18 21    22   -94 10159    20    93     8     0 -9999
1980 12 18 22    17   -89 10176    30    72     8     0 -9999
1980 12 18 23     6   -89 10188   360    67     8     0 -9999
1980 12 19 00     6   -89 10204   360    77     8     0     0
1980 12 19 01     0   -83 10223    10    72     8     0 -9999
1980 12 19 02     0   -78 10239   360    67     8     0 -9999
1980 12 19 03    -6   -89 10253   350    52     8     0 -9999
1980 12 19 04   -11   -89 10268   340    57     3     0 -9999
1980 12 19 05   -22   -94 10277   340    67     2     0 -9999
1980 12 19 06   -28  -106 10281   330    77     0     0     0
1980 12 19 07   -39  -150 10292   350    98     1     0 -9999
1980 12 19 08   -50  -156 10305   340    72     0     0 -9999
1980 12 19 09   -61  -178 10319   360    82     0     0 -9999
1980 12 19 10   -67  -172 10330   360    67     0     0 -9999
1980 12 19 11   -72  -189 10341   350    72     0     0 -9999
1980 12 19 12   -78  -178 10351   350    57     0     0     0
1980 12 19 13   -83  -172 10366    10    82     3     0 -9999
1980 12 19 14  -100  -189 10377    10    88     3     0 -9999
1980 12 19 15  -100  -189 10390   350    72     6     0 -9999
1980 12 19 16  -100  -189 10401   340    77     7     0 -9999
1980 12 19 17   -94  -200 10401   340    67     8     0 -9999
1980 12 19 18   -94  -200 10398   360    77     8     0     0
1980 12 19 19   -94  -206 10391   340    72     8     0 -9999
1980 12 19 20   -94  -200 10391    10    62     8     0 -9999
1980 12 19 21   -94  -200 10388    10    52     8     0 -9999
1980 12 19 22  -100  -200 10393   360    67     8     0 -9999
1980 12 19 23  -106  -206 10400   360    52     8     0 -9999
1980 12 20 00  -106  -206 10403   360    62     8     0     0
1980 12 20 01  -111  -206 10410   340    52     8     0 -9999
1980 12 20 02  -122  -206 10420   360    52     3     0 -9999
1980 12 20 03  -122  -206 10423   360    41     0     0 -9999
1980 12 20 04  -133  -206 10427   350    36     0     0 -9999
1980 12 20 05  -133  -200 10432   360    41     0     0 -9999
1980 12 20 06  -133  -200 10435   350    36     0     0     0
1980 12 20 07  -139  -211 10431   340    46     0     0 -9999
1980 12 20 08  -139  -222 10431   340    41     0     0 -9999
1980 12 20 09  -144  -217 10435   340    46     0     0 -9999
1980 12 20 10  -150  -217 10436   350    46     0     0 -9999
1980 12 20 11  -150  -217 10440   340    41     0     0 -9999
1980 12 20 12  -150  -211 10440   350    46     0     0     0
1980 12 20 13  -150  -217 10446   360    41     0     0 -9999
1980 12 20 14  -150  -217 10448    10    46     0     0 -9999
1980 12 20 15  -144  -222 10455    20    46     0     0 -9999
1980 12 20 16  -133  -250 10458    10    31     0     0 -9999
1980 12 20 17  -122  -244 10454    10    26     0     0 -9999
1980 12 20 18  -111  -233 10444   350    31     0     0     0
1980 12 20 19  -106  -228 10433   320    31     0     0 -9999
1980 12 20 20  -100  -222 10426    40    15     0     0 -9999
1980 12 20 21   -89  -222 10422   350    36     0     0 -9999
1980 12 20 22   -89  -211 10422    20    31     0     0 -9999
1980 12 20 23   -94  -217 10419    20    31     0     0 -9999
1980 12 21 00  -106  -211 10419    20    26     0     0     0
1980 12 21 01  -111  -217 10422 -9999     0     0     0 -9999
1980 12 21 02  -111  -200 10422    30    21     0     0 -9999
1980 12 21 03  -117  -189 10422    40    26     0     0 -9999
1980 12 21 04  -122  -194 10422    70    21     0     0 -9999
1980 12 21 05  -122  -189 10422    70    21     0     0 -9999
